Project,Release,Package,Classes,Refactoring-LOC,Smells-Rank-3,Efforts-Rank-3,Smells-Rank-5,Efforts-Rank-5,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,FANIN,FANOUT,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency
mina-sshd,1.1.0,org.apache.sshd.server.subsystem.sftp,19,0,Low,Low,Very Low,Very Low,103,32,283,127,3897,714,10,11,37,93,,,,,,,
mina-sshd,1.1.0,org.apache.sshd.server.subsystem,1,0,Low,Low,Very Low,Very Low,0,0,0,0,5,0,0,0,0,0,,,,,,,
mina-sshd,1.1.0,org.apache.sshd.server.x11,2,348,Low,High,Very Low,Very High,10,5,20,13,200,35,0,0,3,17,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.agent.local,8,0,High,Medium,High,Medium,15,1,49,38,371,82,0,0,12,42,,,,LCC: 0.25,,,
mina-sshd,1.2.0,org.apache.sshd.agent,8,0,High,Medium,Very High,Medium,35,30,24,14,265,29,0,0,27,15,,,,LCC: 0.63,,,Packages(3): org.apache.sshd.agent.local;org.apache.sshd.server;org.apache.sshd.server.forward
mina-sshd,1.2.0,org.apache.sshd.client.auth,7,83,High,High,High,High,7,4,37,24,281,62,2,2,8,13,,,,LCC: 0.57,,,Packages(1): org.apache.sshd.common.signature
mina-sshd,1.2.0,org.apache.sshd.client.auth.keyboard,3,0,High,Medium,High,Medium,12,7,24,11,267,52,0,0,18,15,,,,,,,Packages(2): org.apache.sshd.client.auth.password;org.apache.sshd.client
mina-sshd,1.2.0,org.apache.sshd.client,12,0,High,Medium,Very High,Medium,68,17,292,233,3117,574,2,3,52,149,,Packages(8): org.apache.sshd.server;org.apache.sshd.common.config;org.apache.sshd.client;org.apache.sshd.client.config.hosts;org.apache.sshd.client.session;org.apache.sshd.client.subsystem.sftp;org.apache.sshd.client.keyverifier;org.apache.sshd.client.simple,,LCC: 0.64,,,Packages(9): org.apache.sshd.client.keyverifier;org.apache.sshd.client.config.hosts;org.apache.sshd.client.config.keys;org.apache.sshd.client.global;org.apache.sshd.client.kex;org.apache.sshd.client.auth.pubkey;org.apache.sshd.common.session.helpers;org.apache.sshd.client.simple;org.apache.sshd.common.forward
mina-sshd,1.2.0,org.apache.sshd.client.config.hosts,13,0,High,Medium,High,Medium,56,28,179,166,2003,369,4,5,43,77,,,,,,,Packages(1): org.apache.sshd.common.mac
mina-sshd,1.2.0,org.apache.sshd.client.future,6,0,High,Medium,Very High,Medium,0,0,40,20,244,51,3,3,23,6,,,,LCC: 0.5,,,Packages(1): org.apache.sshd.client.session
mina-sshd,1.2.0,org.apache.sshd.client.session,12,54,High,High,High,High,26,2,124,74,1143,231,5,8,76,77,,,,LCC: 0.2,,,Packages(8): org.apache.sshd.client.auth;org.apache.sshd.client.keyverifier;org.apache.sshd.client.auth.keyboard;org.apache.sshd.client.auth.password;org.apache.sshd.client;org.apache.sshd.client.channel;org.apache.sshd.client.subsystem.sftp;org.apache.sshd.client.config.hosts
mina-sshd,1.2.0,org.apache.sshd.client.simple,11,52,High,High,High,High,17,2,112,64,921,141,12,15,3,36,,,,,,,Packages(1): org.apache.sshd.client.scp
mina-sshd,1.2.0,org.apache.sshd.client.subsystem.sftp,60,281,High,High,Very High,Very High,179,20,803,634,7917,1608,30,36,199,317,,,,,classes: 60,,Packages(4): org.apache.sshd.client.channel;org.apache.sshd.client;org.apache.sshd.server.subsystem.sftp;org.apache.sshd.util.test
mina-sshd,1.2.0,org.apache.sshd.client.subsystem.sftp.extensions,10,0,High,Medium,Very High,Medium,0,0,14,4,151,21,7,7,10,6,,,,LCC: 0.2,,,Packages(1): org.apache.sshd.client.subsystem.sftp
mina-sshd,1.2.0,org.apache.sshd.client.subsystem.sftp.extensions.helpers,15,0,Medium,Medium,High,Medium,18,0,68,45,724,109,9,13,0,83,,,,LCC: 0.4,,,
mina-sshd,1.2.0,org.apache.sshd.common,34,270,High,High,Very High,Very High,144,73,222,168,2124,343,8,6,341,86,,Packages(2): org.apache.sshd.common.session;org.apache.sshd.common,,LCC: 0.26,classes: 34,,Packages(5): org.apache.sshd.common.channel;org.apache.sshd.server.forward;org.apache.sshd.common.forward;org.apache.sshd.common.file.nativefs;org.apache.sshd.common.util.net
mina-sshd,1.2.0,org.apache.sshd.common.auth,10,0,Medium,Medium,High,Medium,15,1,89,75,853,121,2,2,6,53,,,,LCC: 0.5,,,
mina-sshd,1.2.0,org.apache.sshd.common.channel,32,2,High,Medium,Very High,Medium,100,12,276,190,2688,520,13,15,110,120,,Packages(2): org.apache.sshd.common.channel;org.apache.sshd.common.session,,LCC: 0.2,classes: 32,,Packages(4): org.apache.sshd.server;org.apache.sshd.client;org.apache.sshd.server.forward;org.apache.sshd.client.channel
mina-sshd,1.2.0,org.apache.sshd.common.cipher,18,27,Medium,High,High,High,33,18,76,57,740,118,9,13,10,28,,,,LCC: 0.28,classes: 31,,
mina-sshd,1.2.0,org.apache.sshd.common.compression,11,0,Medium,Medium,High,Medium,14,4,43,36,367,65,6,14,6,15,,,,LCC: 0.27,,,
mina-sshd,1.2.0,org.apache.sshd.common.config,9,0,High,Medium,Very High,Medium,55,51,89,58,795,120,3,4,16,34,,,,LCC: 0.44,,,Packages(3): org.apache.sshd.common.compression;org.apache.sshd.client;org.apache.sshd.common.helpers
mina-sshd,1.2.0,org.apache.sshd.common.config.keys,22,0,High,Medium,Very High,Medium,51,18,208,175,2255,416,7,14,153,102,,Packages(6): org.apache.sshd.common.util.buffer.keys;org.apache.sshd.common.util.buffer;org.apache.sshd.common.keyprovider;org.apache.sshd.common.config.keys;org.apache.sshd.common.util;org.apache.sshd.common.digest,,LCC: 0.21,,,Packages(3): org.apache.sshd.server.auth.pubkey;org.apache.sshd.common.digest;org.apache.sshd.server.config.keys
mina-sshd,1.2.0,org.apache.sshd.common.digest,7,17,Medium,High,High,High,11,6,33,25,316,54,3,4,15,14,,,,LCC: 0.43,,,
mina-sshd,1.2.0,org.apache.sshd.common.file.util,9,0,Medium,Medium,Medium,Medium,23,0,192,144,1184,310,2,2,19,19,,,,LCC: 0.22,,,
mina-sshd,1.2.0,org.apache.sshd.common.forward,13,99,Medium,High,Medium,Very High,42,4,126,79,1773,297,4,4,26,90,,,,,,,Packages(1): org.apache.sshd.server.global
mina-sshd,1.2.0,org.apache.sshd.common.io,21,0,Medium,Medium,Medium,Medium,9,0,73,30,457,95,6,7,105,19,Class: DefaultIoServiceFactoryFactory,,,LCC: 0.57,,,Packages(1): org.apache.sshd.common
mina-sshd,1.2.0,org.apache.sshd.common.io.mina,9,0,Medium,Medium,Medium,Medium,14,2,84,68,403,100,2,2,13,33,,,,LCC: 0.22,,,
mina-sshd,1.2.0,org.apache.sshd.common.io.nio2,11,0,Medium,Medium,Medium,Medium,24,2,103,63,830,169,3,3,17,50,,,,,,,Packages(1): org.apache.sshd.common.util.closeable
mina-sshd,1.2.0,org.apache.sshd.common.kex,17,31,Medium,High,Medium,High,45,22,95,67,673,134,3,3,25,28,,Packages(2): org.apache.sshd.common.session;org.apache.sshd.common.kex,,LCC: 0.53,,,Packages(1): org.apache.sshd.common.cipher
mina-sshd,1.2.0,org.apache.sshd.common.keyprovider,12,207,Medium,High,Medium,Very High,24,3,99,72,860,173,6,16,54,36,,,,,,,Packages(2): org.apache.sshd.common.config.keys;org.apache.sshd.client.session
mina-sshd,1.2.0,org.apache.sshd.common.mac,11,14,Medium,Medium,Medium,High,32,7,68,43,519,91,4,5,11,21,,,,LCC: 0.27,,,
mina-sshd,1.2.0,org.apache.sshd.common.scp,10,3,High,Medium,High,High,36,21,91,64,1133,240,0,0,50,29,,,,LCC: 0.2,,,Packages(1): org.apache.sshd.common.scp.helpers
mina-sshd,1.2.0,org.apache.sshd.common.session,11,64,Medium,High,Medium,High,15,0,79,28,513,88,3,2,138,22,,,,LCC: 0.67,,,Packages(4): org.apache.sshd.common.channel;org.apache.sshd.common.util.buffer;org.apache.sshd.server;org.apache.sshd.client
mina-sshd,1.2.0,org.apache.sshd.common.session.helpers,11,8,High,Medium,High,High,86,5,258,152,2736,543,2,2,17,93,,,,LCC: 0.45,,,Packages(1): org.apache.sshd.common.cipher
mina-sshd,1.2.0,org.apache.sshd.common.signature,18,46,High,High,High,High,25,11,84,56,724,113,10,19,28,46,,,,LCC: 0.22,,,Packages(1): org.apache.sshd.client
mina-sshd,1.2.0,org.apache.sshd.common.subsystem.sftp,7,0,High,Medium,High,Medium,226,220,49,47,1208,230,0,0,54,16,,,,LCC: 0.29,,,Packages(1): org.apache.sshd.server.subsystem.sftp
mina-sshd,1.2.0,org.apache.sshd.common.util,41,248,High,High,High,Very High,81,42,347,290,3683,714,1,1,745,100,,,,LCC: 0.21,classes: 41,,Packages(5): org.apache.sshd.common;org.apache.sshd.common.config.keys;org.apache.sshd.common.random;org.apache.sshd.common.keyprovider;org.apache.sshd.common.channel
mina-sshd,1.2.0,org.apache.sshd.common.util.buffer,6,0,Medium,Medium,Medium,Medium,14,9,129,123,1103,181,1,1,210,37,,,,,,,Packages(6): org.apache.sshd.common.util.logging;org.apache.sshd.common;org.apache.sshd.common.util.buffer.keys;org.apache.sshd.common.keyprovider;org.apache.sshd.common.config.keys;org.apache.sshd.common.util.io
mina-sshd,1.2.0,org.apache.sshd.common.util.io,22,0,High,Medium,High,Medium,38,9,135,125,1412,255,1,1,89,38,,,,LCC: 0.68,,,Packages(1): org.apache.sshd.common.util.logging
mina-sshd,1.2.0,org.apache.sshd.server,27,163,Medium,High,Medium,Very High,71,20,270,212,2151,393,7,10,123,154,,,,LCC: 0.24,,,Packages(16): org.apache.sshd.server.channel;org.apache.sshd.server.auth.gss;org.apache.sshd.server.auth.hostbased;org.apache.sshd.common.kex;org.apache.sshd.server.forward;org.apache.sshd.server.global;org.apache.sshd.server.config.keys;org.apache.sshd.server.kex;org.apache.sshd.common.session.helpers;org.apache.sshd.server.shell;org.apache.sshd.common.config;org.apache.sshd.common.io.mina;org.apache.sshd.common.io.nio2;org.apache.sshd.client;org.apache.sshd.common.auth;org.apache.sshd.deprecated
mina-sshd,1.2.0,org.apache.sshd.server.auth,8,145,Medium,High,Medium,Very High,11,7,32,25,277,41,4,6,7,14,,,,LCC: 0.38,,,
mina-sshd,1.2.0,org.apache.sshd.server.auth.pubkey,10,0,Medium,Medium,Medium,Medium,17,7,44,32,465,84,6,8,34,45,,,,,,,Packages(1): org.apache.sshd.common.signature
mina-sshd,1.2.0,org.apache.sshd.server.channel,10,0,Medium,Medium,Medium,Medium,20,5,79,50,929,197,4,5,19,73,,,,,,,Packages(1): org.apache.sshd.server.x11
mina-sshd,1.2.0,org.apache.sshd.server.config.keys,7,0,Medium,Medium,Medium,Medium,11,6,37,28,422,70,1,1,10,43,,,,LCC: 0.29,,,
mina-sshd,1.2.0,org.apache.sshd.server.session,11,95,Medium,High,Medium,High,19,2,60,37,657,137,5,8,74,53,,,,LCC: 0.29,,,Packages(7): org.apache.sshd.server.auth.password;org.apache.sshd.server.auth.pubkey;org.apache.sshd.server.auth.keyboard;org.apache.sshd.server.auth.gss;org.apache.sshd.server.auth.hostbased;org.apache.sshd.server;org.apache.sshd.server.auth
mina-sshd,1.2.0,org.apache.sshd.server.shell,10,0,Medium,Medium,Medium,Medium,39,6,100,75,866,179,2,2,16,44,,,,,,,Packages(1): org.apache.sshd.server.channel
mina-sshd,1.2.0,org.apache.sshd.deprecated,8,0,Medium,Medium,Medium,Medium,11,0,26,20,470,69,5,9,4,36,,,,,,,Packages(1): org.apache.sshd.common.auth
mina-sshd,1.2.0,org.apache.sshd,11,0,Medium,Medium,Medium,Medium,53,4,122,100,1195,206,0,0,7,58,,,,LCC: 0.55,classes: 52,,Packages(7): org.apache.sshd.client.session;org.apache.sshd.server.auth.gss;org.apache.sshd.server.shell;org.apache.sshd.common.io.mina;org.apache.sshd.common.io.nio2;org.apache.sshd.agent.unix;org.apache.sshd.agent.local
mina-sshd,1.2.0,org.apache.sshd.util.test,16,161,High,High,High,Very High,59,22,193,169,1377,302,0,0,29,57,,,,LCC: 0.63,,,Packages(4): org.apache.sshd.server.channel;org.apache.sshd.client;org.apache.sshd.client.keyverifier;org.apache.sshd.client.config.hosts
mina-sshd,1.2.0,org.apache.sshd.agent.common,5,0,Medium,Medium,Medium,Medium,7,0,35,23,356,71,1,1,2,19,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.agent.unix,9,0,Medium,Medium,Medium,Medium,46,7,73,48,829,156,0,0,16,52,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.auth.hostbased,4,17,Medium,Medium,Medium,High,11,2,42,34,256,50,0,0,8,22,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.auth.password,4,137,Medium,High,Medium,Very High,8,5,36,30,385,58,0,0,17,19,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.auth.pubkey,9,0,Medium,Medium,Medium,Medium,21,3,46,37,417,71,5,5,15,44,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.channel,8,0,Medium,Medium,Medium,Medium,47,11,101,63,926,188,7,19,19,53,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.channel.exit,3,0,Medium,Medium,Medium,Medium,4,2,13,5,124,22,2,2,0,10,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.config.keys,10,0,Medium,Medium,Medium,Medium,10,3,69,57,664,128,3,4,23,72,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.global,1,0,Medium,Medium,Medium,Medium,2,2,3,2,22,4,0,0,2,6,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.keyverifier,12,0,Medium,Medium,Medium,Medium,19,4,81,47,1000,168,8,10,23,60,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.scp,11,90,Medium,High,Medium,High,24,2,144,81,1581,214,3,4,12,65,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.subsystem,2,0,Medium,Medium,Medium,Low,0,0,3,1,20,3,1,1,0,0,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.subsystem.sftp.extensions.openssh.helpers,5,0,Medium,Medium,Medium,Low,0,0,17,12,188,33,2,2,1,31,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.client.subsystem.sftp.extensions.openssh,4,0,Medium,Medium,Medium,Low,13,13,12,9,107,15,0,0,9,3,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.file,2,0,Medium,Medium,Medium,Low,0,0,2,0,23,2,0,0,10,1,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.file.nativefs,1,0,Medium,Low,Medium,Low,4,2,7,7,62,10,0,0,2,3,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.file.root,3,0,Medium,Low,Medium,Low,4,0,52,42,387,83,0,0,7,12,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.file.virtualfs,1,0,Medium,Low,Low,Low,2,0,8,7,40,10,0,0,0,2,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.future,12,21,Medium,High,Low,High,4,0,58,33,552,93,12,23,48,9,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.global,1,0,Medium,Low,Low,Low,2,0,7,4,44,12,0,0,0,7,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.helpers,1,0,Medium,Low,Low,Low,22,0,46,40,242,59,0,0,1,21,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.kex.dh,1,0,Low,Low,Low,Low,10,0,7,6,41,7,0,0,0,4,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.random,8,3,Low,Medium,Low,Medium,9,3,26,20,172,31,6,8,18,11,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.scp.helpers,3,0,Low,Low,Low,Low,11,1,17,16,156,38,0,0,7,13,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.subsystem.sftp.extensions,17,9,Low,Medium,Low,High,73,52,105,101,818,155,7,13,38,55,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.subsystem.sftp.extensions.openssh,7,0,Low,Low,Low,Low,16,10,26,25,165,32,5,5,21,9,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.util.buffer.keys,7,40,Low,High,Low,High,9,6,34,23,236,56,5,9,17,34,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.util.closeable,10,0,Low,Low,Low,Low,12,2,73,54,507,126,6,10,10,32,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.util.logging,4,0,Low,Low,Low,Low,3,0,26,18,281,56,1,1,11,11,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.common.util.net,3,0,Low,Low,Low,Low,43,28,79,70,760,148,1,1,33,9,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.auth.gss,6,0,Low,Low,Low,Low,13,5,26,20,307,47,0,0,14,15,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.auth.hostbased,6,0,Low,Low,Low,Low,8,5,20,14,197,33,3,5,10,21,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.auth.keyboard,6,0,Low,Low,Low,Low,22,14,43,35,347,69,1,1,24,22,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.auth.password,9,0,Low,Low,Low,Very Low,13,7,27,18,268,38,4,6,28,20,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.forward,8,0,Low,Low,Low,Very Low,13,5,52,35,461,92,5,7,30,35,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.global,5,0,Low,Low,Very Low,Very Low,11,10,15,14,181,28,0,0,12,37,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.kex,5,0,Low,Low,Very Low,Very Low,17,2,25,18,367,56,2,2,6,37,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.keyprovider,6,52,Low,High,Very Low,High,11,3,54,31,396,82,2,2,9,16,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.scp,4,0,Low,Low,Very Low,Very Low,37,0,63,62,511,104,0,0,5,23,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.subsystem.sftp,19,2,Low,Medium,Very Low,Medium,103,32,286,127,3925,719,10,11,37,94,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.subsystem,1,0,Low,Low,Very Low,Very Low,0,0,0,0,5,0,0,0,0,0,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.server.x11,3,0,Low,Low,Very Low,Very Low,15,0,16,11,231,41,1,1,3,20,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.git.pgm,4,0,Low,Low,Very Low,Very Low,19,1,22,15,363,56,0,0,4,10,,,,,,,
mina-sshd,1.2.0,org.apache.sshd.git.transport,3,0,Low,Low,Very Low,Very Low,12,6,14,13,145,29,0,0,2,8,,,,,,,
mina-sshd,1.3.0,org.apache.sshd.common.compression,12,0,Medium,High,High,Very High,22,4,51,43,500,86,6,14,6,21,,,,LCC: 0.33,,,
mina-sshd,1.3.0,org.apache.sshd.common.util.io,23,0,High,High,Very High,Very High,39,10,132,122,1396,251,1,1,93,37,,,,LCC: 0.74,,,Packages(1): org.apache.sshd.common.util.logging
mina-sshd,1.3.0,org.apache.sshd.server.scp,6,0,High,High,Very High,Very High,41,1,74,68,636,124,0,0,8,31,,,,LCC: 0.33,,,Packages(1): org.apache.sshd.client.scp
mina-sshd,1.3.0,org.apache.sshd.agent.local,8,0,Medium,High,High,High,15,1,48,37,362,80,0,0,12,41,,,,LCC: 0.25,,,
mina-sshd,1.3.0,org.apache.sshd.agent,8,0,High,High,Very High,High,35,30,22,12,255,25,0,0,27,15,,,,LCC: 0.63,,,Packages(3): org.apache.sshd.agent.local;org.apache.sshd.server;org.apache.sshd.server.forward
mina-sshd,1.3.0,org.apache.sshd.client.auth,9,0,High,High,Very High,High,11,5,38,24,286,55,2,2,10,15,,,,LCC: 0.44,,,Packages(1): org.apache.sshd.common.auth
mina-sshd,1.3.0,org.apache.sshd.client.auth.keyboard,3,0,Medium,High,High,High,12,7,22,9,262,49,0,0,20,15,,,,,,,Packages(3): org.apache.sshd.client.session;org.apache.sshd.client;org.apache.sshd.client.auth.password
mina-sshd,1.3.0,org.apache.sshd.client.channel,10,0,High,High,Very High,High,49,11,103,65,1009,198,7,19,21,60,,,,LCC: 0.3,,,Packages(1): org.apache.sshd.client
mina-sshd,1.3.0,org.apache.sshd.client,12,0,High,High,Very High,High,68,17,283,219,3110,557,2,3,61,156,,Packages(8): org.apache.sshd.server;org.apache.sshd.common.config;org.apache.sshd.client;org.apache.sshd.client.config.hosts;org.apache.sshd.client.session;org.apache.sshd.client.subsystem.sftp;org.apache.sshd.client.keyverifier;org.apache.sshd.client.simple,,LCC: 0.64,,,Packages(8): org.apache.sshd.client.keyverifier;org.apache.sshd.client.config.hosts;org.apache.sshd.client.config.keys;org.apache.sshd.client.global;org.apache.sshd.client.auth.pubkey;org.apache.sshd.common.session.helpers;org.apache.sshd.client.simple;org.apache.sshd.common.forward
mina-sshd,1.3.0,org.apache.sshd.client.config.hosts,13,0,Medium,High,High,High,56,28,174,161,1982,358,4,5,41,75,,,,,,,Packages(1): org.apache.sshd.common.mac
mina-sshd,1.3.0,org.apache.sshd.client.future,6,0,High,High,Very High,High,0,0,40,20,244,51,3,3,20,5,,,,LCC: 0.5,,,Packages(1): org.apache.sshd.client.session
mina-sshd,1.3.0,org.apache.sshd.client.session,13,0,High,High,High,High,33,2,130,78,1309,247,5,8,84,82,,,,LCC: 0.23,,,Packages(9): org.apache.sshd.client.auth;org.apache.sshd.client.keyverifier;org.apache.sshd.client.auth.password;org.apache.sshd.client;org.apache.sshd.client.channel;org.apache.sshd.client.subsystem.sftp;org.apache.sshd.common.forward;org.apache.sshd.client.config.hosts;org.apache.sshd.server
mina-sshd,1.3.0,org.apache.sshd.client.subsystem.sftp,63,0,High,High,High,High,186,21,798,621,7893,1567,32,38,210,325,,,,,classes: 63,,Packages(5): org.apache.sshd.client.channel;org.apache.sshd.client;org.apache.sshd.common.config;org.apache.sshd.util.test;org.apache.sshd.server.subsystem.sftp
mina-sshd,1.3.0,org.apache.sshd.client.subsystem.sftp.extensions,10,0,High,High,High,High,0,0,14,4,154,21,7,7,10,7,,,,LCC: 0.2,,,Packages(2): org.apache.sshd.client.subsystem.sftp;org.apache.sshd.common.subsystem.sftp.extensions
mina-sshd,1.3.0,org.apache.sshd.client.subsystem.sftp.extensions.helpers,15,0,Medium,High,High,High,17,0,63,40,696,104,9,13,0,83,,,,LCC: 0.4,,,
mina-sshd,1.3.0,org.apache.sshd.common,34,0,High,High,Very High,High,150,73,238,165,2075,323,8,6,353,85,,Packages(2): org.apache.sshd.common.session;org.apache.sshd.common,,LCC: 0.24,classes: 34,,Packages(4): org.apache.sshd.common.channel;org.apache.sshd.server.forward;org.apache.sshd.common.forward;org.apache.sshd.common.file.nativefs
mina-sshd,1.3.0,org.apache.sshd.common.auth,10,0,High,Medium,High,High,14,1,67,53,798,95,2,2,9,53,,,,LCC: 0.5,,,Packages(1): org.apache.sshd.client.auth.hostbased
mina-sshd,1.3.0,org.apache.sshd.common.channel,32,175,High,High,Very High,Very High,101,12,270,184,2674,508,13,15,106,116,,Packages(2): org.apache.sshd.common.channel;org.apache.sshd.common.session,,LCC: 0.2,classes: 32,,Packages(4): org.apache.sshd.server;org.apache.sshd.client;org.apache.sshd.server.forward;org.apache.sshd.client.channel
mina-sshd,1.3.0,org.apache.sshd.common.cipher,18,0,Medium,Medium,Medium,High,34,18,76,56,721,118,9,13,14,29,,,,LCC: 0.22,classes: 31,,
mina-sshd,1.3.0,org.apache.sshd.common.config,9,0,High,Medium,High,High,57,53,89,58,797,120,3,4,16,34,,,,LCC: 0.44,,,Packages(3): org.apache.sshd.common.compression;org.apache.sshd.client;org.apache.sshd.common.helpers
mina-sshd,1.3.0,org.apache.sshd.common.config.keys,24,542,High,High,High,Very High,62,22,229,196,2555,466,7,14,156,113,,Packages(6): org.apache.sshd.common.util.buffer.keys;org.apache.sshd.common.util.buffer;org.apache.sshd.common.keyprovider;org.apache.sshd.common.config.keys;org.apache.sshd.common.util;org.apache.sshd.common.digest,,LCC: 0.21,,,Packages(4): org.apache.sshd.server.auth.pubkey;org.apache.sshd.common.digest;org.apache.sshd.server.config.keys;org.apache.sshd.common.cipher
mina-sshd,1.3.0,org.apache.sshd.common.digest,7,0,Medium,Medium,Medium,High,11,6,35,27,326,57,3,4,16,14,,,,LCC: 0.43,,,
mina-sshd,1.3.0,org.apache.sshd.common.file,2,0,Medium,Medium,Medium,High,0,0,2,0,23,2,0,0,12,1,,,,,,,Packages(1): org.apache.sshd.common.session
mina-sshd,1.3.0,org.apache.sshd.common.file.util,8,0,Medium,Medium,Medium,Medium,20,0,186,138,1153,303,2,2,8,14,,,,LCC: 0.25,,,
mina-sshd,1.3.0,org.apache.sshd.common.forward,16,0,Medium,Medium,Medium,Medium,50,4,169,111,2177,339,8,6,44,102,,,,,,,Packages(1): org.apache.sshd.server.global
mina-sshd,1.3.0,org.apache.sshd.common.io,21,0,Medium,Medium,Medium,Medium,9,0,73,30,458,95,6,7,95,19,Class: DefaultIoServiceFactoryFactory,,,LCC: 0.57,,,Packages(1): org.apache.sshd.common
mina-sshd,1.3.0,org.apache.sshd.common.io.mina,9,0,Medium,Medium,Medium,Medium,14,2,81,65,395,94,2,2,13,33,,,,LCC: 0.22,,,
mina-sshd,1.3.0,org.apache.sshd.common.kex,19,0,Medium,Medium,Medium,Medium,55,22,141,94,862,182,4,4,28,37,,Packages(2): org.apache.sshd.common.session;org.apache.sshd.common.kex,,LCC: 0.42,,,Packages(1): org.apache.sshd.common.cipher
mina-sshd,1.3.0,org.apache.sshd.common.keyprovider,12,0,High,Medium,High,Medium,24,3,97,59,685,141,6,16,54,27,,,,LCC: 0.25,,,Packages(2): org.apache.sshd.common.config.keys;org.apache.sshd.client.session
mina-sshd,1.3.0,org.apache.sshd.common.mac,11,0,Medium,Medium,Medium,Medium,31,7,65,40,510,88,4,5,13,23,,,,LCC: 0.27,,,
mina-sshd,1.3.0,org.apache.sshd.common.scp,11,0,Medium,Medium,Medium,Medium,36,21,91,63,1162,240,1,1,51,29,,,,LCC: 0.2,,,Packages(1): org.apache.sshd.common.scp.helpers
mina-sshd,1.3.0,org.apache.sshd.common.session,12,0,High,Medium,High,Medium,17,0,82,27,560,92,3,2,140,24,,,,LCC: 0.25,,,Packages(4): org.apache.sshd.common.forward;org.apache.sshd.common.channel;org.apache.sshd.server;org.apache.sshd.client
