atlas,04997e4c3081232cc620a2690437b4a2350b7381,metadata-bridge-parent/metadata-bridge-core/src/main/java/org/apache/hadoop/metadata/bridge/hivestructure/HiveStructureBridge.java,ModificationType.MODIFY,5,58,4,Extract Superclass
atlas,056044a9f98e8ca4c95d091867bc0009384ca3e7,catalog/src/main/java/org/apache/atlas/catalog/TaxonomyResourceProvider.java,ModificationType.MODIFY,27,79,15,Extract Method
atlas,06ff0752f8ea447b4c1f04a1461f6cd61b758b90,repository/src/main/java/org/apache/atlas/repository/ogm/DataAccess.java,ModificationType.MODIFY,5,173,34,Extract Method
atlas,085d5c8642f6a47f25cf7ed6d6e3526dbbdc625f,repository/src/test/java/org/apache/atlas/discovery/GraphBackedDiscoveryServiceTest.java,ModificationType.MODIFY,88,605,37,Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method
atlas,085d5c8642f6a47f25cf7ed6d6e3526dbbdc625f,webapp/src/test/java/org/apache/atlas/web/resources/BaseResourceIT.java,ModificationType.MODIFY,5,260,28,Extract And Move Method;Extract And Move Method;Extract And Move Method;Extract And Move Method;Extract And Move Method
atlas,08f56903929861a4c81445646be07fb18d099b5b,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/AtlasClassificationDefStoreV1.java,ModificationType.MODIFY,107,272,66,Inline Method;Inline Method;Inline Method
atlas,08f56903929861a4c81445646be07fb18d099b5b,repository/src/main/java/org/apache/atlas/repository/store/graph/v1/AtlasEntityDefStoreV1.java,ModificationType.MODIFY,106,266,66,Inline Method;Inline Method;Inline Method
atlas,08f56903929861a4c81445646be07fb18d099b5b,intg/src/main/java/org/apache/atlas/type/AtlasTypeRegistry.java,ModificationType.MODIFY,80,570,187,Extract And Move Method;Extract And Move Method
atlas,09089e09f80c1f10123d4132438f7c426087acb1,server-api/src/main/java/org/apache/atlas/RequestContext.java,ModificationType.MODIFY,30,99,22,Extract And Move Method
atlas,09425abc7ca92c5ec84480c4d39451fa175f2f8c,repository/src/main/java/org/apache/atlas/repository/impexp/ExportService.java,ModificationType.MODIFY,76,564,141,Extract Method;Extract Method;Extract Method
atlas,0a44790e7866e92b6591d442f140705a079fef30,common/src/main/java/org/apache/atlas/utils/AuthenticationUtil.java,ModificationType.MODIFY,11,46,7,Extract Method
atlas,0a876f933b0463409936e45b25508405ef4c7e02,repository/src/main/java/org/apache/atlas/query/GremlinQueryComposer.java,ModificationType.MODIFY,180,599,174,Extract Method
atlas,0adfeb180fd35f7332d009cbf30a0041eba195f7,hivetypes/src/main/java/org/apache/hadoop/metadata/hivetypes/HiveImporter.java,ModificationType.MODIFY,111,292,47,Extract Method;Extract Method
atlas,0c3080152d64062306349cc5007daf4d09d8b8b4,repository/src/main/java/org/apache/atlas/repository/impexp/AuditsWriter.java,ModificationType.MODIFY,44,147,24,Extract Method
